-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 04/15/2014 through 04/15/2024 
Location: Latitude  21.1575   Longitude 79.0818 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 282.6 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,PS,WS10M
2021,6,6,38.01,26.5,0.26,56.62,97.35,3.32
2021,6,7,39.37,26.92,0.48,50.81,97.21,3.67
2021,6,8,37.5,27.87,4.12,58.38,97.1,4.16
2021,6,9,34.06,26.68,14.59,72.06,96.98,2.91
2021,6,10,34.06,26.26,5.15,74.94,96.83,4.99
2021,6,11,31.18,25.62,48.92,85.44,96.79,5.01
2021,6,12,31.51,25.09,9.03,82.12,96.79,5.4
2021,6,13,34.88,26.08,4.96,75.06,96.73,4.48
2021,6,14,32.53,26.05,10.32,78.0,96.63,5.12
2021,6,15,31.63,25.35,7.43,81.81,96.63,4.97
2021,6,16,32.28,24.81,2.81,78.06,96.82,4.29
2021,6,17,31.99,24.71,11.96,79.75,96.9,3.92
2021,6,18,29.73,24.01,11.51,83.75,97.04,3.55
2021,6,19,31.45,24.44,2.23,77.44,97.12,5.16
2021,6,20,33.57,23.49,1.56,72.38,97.22,4.87
2021,6,21,34.93,23.58,0.0,67.94,97.22,4.4
2021,6,22,34.31,24.69,2.86,72.75,97.11,3.58
2021,6,23,30.59,25.48,9.96,82.88,97.1,4.09
2021,6,24,30.08,24.92,13.39,83.94,97.11,5.24
2021,6,25,31.83,23.93,5.23,77.81,97.07,4.62
2021,6,26,32.85,24.24,0.79,77.25,97.08,3.07
2021,6,27,32.78,23.9,7.99,76.19,97.23,2.55
2021,6,28,32.08,25.58,16.38,79.19,97.26,1.46
2021,6,29,32.12,25.08,4.21,81.31,97.22,2.69
2021,6,30,32.03,25.29,5.4,82.56,97.17,3.41
2021,7,1,32.16,25.23,18.94,82.19,97.01,4.29
2021,7,2,31.63,24.27,5.64,80.0,97.07,4.35
2021,7,3,34.17,23.98,0.08,72.62,97.17,2.78
2021,7,4,32.4,24.43,0.0,70.62,97.3,2.68
2021,7,5,33.83,23.8,0.44,72.25,97.25,1.93
2021,7,6,33.24,25.43,5.54,73.88,97.09,1.66
2021,7,7,34.38,24.8,10.34,73.94,97.06,1.99
2021,7,8,31.21,25.44,64.08,87.25,97.08,3.07
2021,7,9,32.48,24.38,5.09,78.75,96.95,1.8
2021,7,10,32.27,24.58,21.8,81.06,96.81,1.82
2021,7,11,32.16,25.29,2.89,81.75,96.81,2.02
2021,7,12,32.55,25.42,4.14,81.5,96.89,3.82
2021,7,13,31.75,25.03,13.36,81.69,96.86,3.46
2021,7,14,32.62,24.69,6.2,82.88,96.82,2.98
2021,7,15,32.65,24.76,2.15,81.56,96.89,4.68
2021,7,16,32.72,24.88,1.15,80.88,97.24,3.54
2021,7,17,33.69,24.45,0.0,78.19,97.22,2.57
2021,7,18,32.32,25.36,2.03,82.38,97.0,2.92
2021,7,19,33.78,25.2,5.51,78.12,96.89,3.2
2021,7,20,32.05,24.49,9.84,83.38,97.0,3.7
2021,7,21,29.29,24.51,28.85,88.06,96.83,4.63
2021,7,22,30.24,25.06,26.36,88.19,96.51,4.13
2021,7,23,31.04,24.33,40.15,85.25,96.59,3.8
2021,7,24,31.37,24.67,9.67,84.25,96.67,5.67
2021,7,25,30.82,24.36,3.86,86.56,96.77,5.59
2021,7,26,32.3,23.52,3.86,82.31,96.83,5.33
2021,7,27,30.04,24.22,8.92,84.0,96.84,5.64
2021,7,28,29.45,23.73,11.38,86.19,96.95,5.02
2021,7,29,29.94,23.75,10.88,84.12,96.98,5.83
2021,7,30,30.19,23.62,17.48,85.94,97.01,5.65
2021,7,31,28.58,23.65,4.68,86.06,96.99,6.38
2021,8,1,30.01,23.58,0.46,82.31,96.93,6.89
2021,8,2,31.1,23.21,4.58,83.31,96.96,6.06
2021,8,3,31.07,23.53,1.27,82.75,97.17,5.16
2021,8,4,31.58,23.84,1.77,82.94,97.18,4.45
2021,8,5,29.69,24.34,4.16,86.69,97.02,4.19
2021,8,6,29.65,23.55,0.52,84.12,97.01,3.8
2021,8,7,31.93,23.15,0.15,80.62,97.14,3.55
2021,8,8,31.37,24.15,0.06,82.38,97.33,2.45
2021,8,9,32.37,24.58,0.88,80.81,97.35,2.52
2021,8,10,29.4,24.26,0.9,87.94,97.3,3.72
2021,8,11,32.08,23.77,0.21,80.75,97.28,3.11
2021,8,12,32.24,24.59,0.01,80.0,97.37,2.69
2021,8,13,31.14,24.53,0.0,81.31,97.26,3.27
2021,8,14,30.92,23.55,0.0,82.19,97.12,3.18
2021,8,15,31.82,23.01,1.04,80.31,97.12,2.43
2021,8,16,31.6,24.7,10.44,81.44,97.22,1.95
2021,8,17,28.7,24.91,33.03,91.38,97.15,3.13
2021,8,18,30.8,24.45,29.25,87.62,96.98,2.8
2021,8,19,28.61,24.14,10.06,89.31,97.03,1.81
2021,8,20,29.89,23.76,3.41,88.31,97.11,3.49
2021,8,21,29.83,23.83,2.53,86.94,97.36,3.7
2021,8,22,31.19,23.69,1.63,84.75,97.44,2.77
2021,8,23,31.17,23.62,5.02,86.62,97.4,2.61
2021,8,24,30.4,23.9,4.51,87.31,97.38,2.44
2021,8,25,30.66,24.03,0.89,86.25,97.21,2.82
2021,8,26,30.37,24.17,0.06,84.44,97.11,2.88
2021,8,27,31.66,22.91,0.01,80.69,97.12,1.91
2021,8,28,31.69,24.21,2.2,78.81,96.97,0.91
2021,8,29,31.87,24.38,14.84,83.69,96.87,1.86
2021,8,30,29.46,24.76,19.9,87.62,96.99,2.91
2021,8,31,31.05,24.55,7.62,86.44,97.2,3.8
2021,9,1,30.05,23.3,10.4,87.06,97.41,3.45
2021,9,2,30.58,23.3,1.67,85.94,97.34,2.57
2021,9,3,30.33,24.01,11.74,82.31,97.24,0.93
2021,9,4,30.94,23.75,11.49,84.94,97.17,1.57
2021,9,5,31.51,24.3,4.52,81.5,97.08,1.13
2021,9,6,31.14,24.01,13.64,85.75,97.03,2.73
2021,9,7,30.65,25.36,43.85,89.5,96.77,4.42
2021,9,8,29.69,24.0,14.84,89.69,96.96,5.2
2021,9,9,29.12,24.45,7.68,90.0,97.11,4.76
2021,9,10,29.72,24.23,15.47,88.0,97.19,3.16
2021,9,11,29.48,24.23,16.4,88.06,97.12,2.03
2021,9,12,30.26,23.73,15.67,88.94,96.9,2.42
2021,9,13,31.28,23.99,14.32,87.94,96.73,2.94
2021,9,14,28.94,24.25,13.85,92.5,96.75,3.99
2021,9,15,28.27,24.4,15.4,91.62,97.03,4.95
2021,9,16,29.33,24.11,3.71,88.69,97.13,4.58
2021,9,17,29.17,23.88,16.71,89.62,97.15,4.26
2021,9,18,30.12,23.17,0.55,86.12,97.39,3.05
2021,9,19,29.85,23.12,11.2,84.94,97.62,1.22
2021,9,20,30.9,23.45,6.01,83.44,97.49,1.38
2021,9,21,30.87,23.65,25.16,84.31,97.3,1.2
2021,9,22,30.78,23.97,5.72,84.0,97.1,1.93
2021,9,23,30.86,24.11,6.56,83.38,97.16,1.4
2021,9,24,29.77,24.12,8.27,85.88,97.34,1.53
2021,9,25,30.15,23.38,12.44,85.12,97.27,1.88
2021,9,26,30.08,23.72,2.89,88.38,97.14,2.44
2021,9,27,29.22,23.93,5.64,89.69,96.9,5.58
2021,9,28,28.83,23.63,5.58,90.25,96.99,6.65
2021,9,29,29.71,23.13,0.6,86.69,97.4,2.76
2021,9,30,30.4,23.73,4.57,83.62,97.59,0.7
2021,10,1,31.13,23.58,4.53,80.69,97.6,0.84
2021,10,2,30.76,23.97,3.16,81.62,97.63,0.99
2021,10,3,30.36,23.98,3.33,84.69,97.58,1.23
2021,10,4,31.02,23.3,1.32,82.19,97.49,1.31
2021,10,5,31.18,24.08,2.94,84.12,97.54,1.77
2021,10,6,30.47,23.57,1.02,84.38,97.52,1.83
2021,10,7,31.33,23.05,0.01,80.5,97.46,1.32
2021,10,8,31.23,23.63,0.68,77.62,97.4,1.11
2021,10,9,31.15,23.32,0.34,77.31,97.48,1.51
2021,10,10,30.55,22.93,0.02,71.19,97.54,1.08
2021,10,11,29.78,21.01,0.0,75.5,97.47,1.64
2021,10,12,30.14,19.69,0.0,74.88,97.46,1.99
2021,10,13,30.81,19.41,0.0,77.81,97.42,2.0
2021,10,14,29.83,19.94,0.0,80.5,97.4,3.34
2021,10,15,29.51,19.46,0.35,83.38,97.2,3.38
2021,10,16,29.41,23.09,3.73,89.56,97.16,3.17
2021,10,17,30.0,23.62,5.32,88.25,97.16,3.91
2021,10,18,29.55,24.08,1.4,89.81,97.14,4.59
2021,10,19,29.05,21.21,0.15,80.69,97.66,3.46
2021,10,20,29.2,19.05,0.0,78.88,97.98,2.1
2021,10,21,28.12,18.47,0.0,68.31,98.06,2.02
2021,10,22,28.98,15.66,0.0,68.19,98.07,1.75
2021,10,23,28.25,17.67,0.0,67.69,98.12,1.23
2021,10,24,28.08,16.89,0.0,72.94,98.14,1.61
2021,10,25,27.59,17.17,0.0,74.69,98.06,2.21
2021,10,26,27.47,16.28,0.0,76.62,98.01,2.6
2021,10,27,27.8,16.12,0.0,78.81,98.09,2.78
2021,10,28,27.71,16.08,0.0,79.38,98.15,3.37
2021,10,29,27.79,15.47,0.0,76.81,98.27,3.41
2021,10,30,27.02,14.33,0.0,72.0,98.28,3.2
2021,10,31,26.26,13.05,0.0,70.12,98.22,2.75
2021,11,1,26.81,12.12,0.0,73.19,98.11,2.31
2021,11,2,22.41,16.93,0.0,86.38,98.13,3.39
2021,11,3,26.89,17.93,0.0,86.38,98.1,2.66
2021,11,4,27.69,17.78,0.0,85.31,98.04,2.61
2021,11,5,27.41,18.64,0.0,85.56,97.99,2.45
2021,11,6,27.33,17.59,0.0,80.19,97.94,2.44
2021,11,7,26.65,15.24,0.0,76.31,97.96,2.38
2021,11,8,25.92,12.88,0.0,72.38,98.07,2.2
2021,11,9,26.32,12.87,0.0,71.75,98.14,2.73
2021,11,10,26.12,12.0,0.0,72.69,98.04,2.94
2021,11,11,24.98,13.69,0.0,75.38,97.91,3.07
2021,11,12,27.53,16.56,0.0,82.81,97.89,3.23
2021,11,13,28.91,20.5,0.01,85.88,97.8,3.47
2021,11,14,29.36,20.76,0.04,83.12,97.73,1.79
2021,11,15,28.56,20.81,0.02,84.25,97.65,3.09
2021,11,16,27.92,19.19,0.0,83.62,97.75,3.3
2021,11,17,28.85,20.15,0.0,86.19,97.94,3.09
2021,11,18,29.93,20.33,0.0,84.12,97.83,3.11
2021,11,19,29.11,18.72,0.0,81.88,97.67,3.21
2021,11,20,29.51,20.78,0.16,83.75,97.67,3.49
2021,11,21,29.44,21.61,4.55,84.69,97.87,2.4
2021,11,22,29.86,21.79,1.96,85.19,97.91,1.68
2021,11,23,29.74,21.34,0.07,78.94,97.9,1.95
2021,11,24,29.27,17.54,0.0,72.38,98.01,1.7
2021,11,25,28.84,17.15,0.0,69.19,98.06,1.02
2021,11,26,28.43,15.47,0.0,68.5,98.12,1.78
2021,11,27,27.86,13.64,0.0,72.31,98.22,2.8
2021,11,28,26.55,11.44,0.0,71.06,98.34,3.15
2021,11,29,26.99,11.87,0.0,65.25,98.35,2.89
2021,11,30,27.48,12.36,0.0,66.81,98.31,2.96
2021,12,1,26.76,13.44,0.0,67.38,98.23,2.87
2021,12,2,26.46,13.26,0.0,71.0,98.16,2.92
2021,12,3,25.78,13.89,0.0,74.12,98.21,3.03
2021,12,4,28.4,14.23,0.0,72.12,98.12,3.27
2021,12,5,29.15,14.15,0.0,65.88,98.09,2.01
2021,12,6,28.98,13.83,0.0,68.75,98.06,2.09
2021,12,7,28.4,14.93,0.0,73.25,98.21,3.17
2021,12,8,27.62,14.88,0.0,75.94,98.28,3.14
2021,12,9,27.49,17.03,0.0,76.12,98.41,2.35
2021,12,10,27.38,15.48,0.0,74.44,98.46,2.33
2021,12,11,27.63,13.56,0.0,66.94,98.43,2.38
2021,12,12,27.19,12.14,0.0,68.38,98.45,2.66
2021,12,13,26.62,12.38,0.0,69.31,98.36,2.83
2021,12,14,27.21,12.91,0.0,71.25,98.26,2.66
2021,12,15,26.68,12.69,0.0,72.0,98.31,2.69
2021,12,16,26.87,12.58,0.0,72.56,98.38,2.12
2021,12,17,26.13,12.46,0.0,67.56,98.41,1.59
2021,12,18,26.5,12.73,0.0,69.25,98.43,3.18
2021,12,19,24.64,8.55,0.0,46.56,98.53,3.31
2021,12,20,24.77,4.98,0.0,39.5,98.49,2.22
2021,12,21,25.6,6.57,0.0,43.88,98.39,1.87
2021,12,22,27.23,8.62,0.0,44.12,98.19,1.88
2021,12,23,28.26,10.6,0.0,48.5,98.12,1.62
2021,12,24,28.18,12.46,0.0,54.69,98.08,1.33
2021,12,25,28.86,13.17,0.0,58.5,98.09,1.49
2021,12,26,28.62,13.41,0.0,60.5,98.28,1.81
2021,12,27,27.94,13.95,0.0,64.69,98.34,1.65
2021,12,28,26.63,13.94,4.64,74.88,98.22,2.48
2021,12,29,24.92,15.54,13.06,82.88,98.26,2.03
2021,12,30,23.5,13.03,0.74,77.81,98.67,3.63
2021,12,31,24.66,11.95,0.01,77.0,98.72,2.66
2022,1,1,26.19,12.08,0.0,73.56,98.65,2.4
2022,1,2,26.38,12.54,0.0,73.06,98.5,2.31
2022,1,3,26.6,11.89,0.0,71.44,98.41,2.08
2022,1,4,27.89,11.38,0.0,70.5,98.39,2.01
2022,1,5,28.16,12.05,0.0,69.19,98.33,2.24
2022,1,6,28.17,13.0,0.0,70.56,98.22,2.45
2022,1,7,28.61,13.33,0.0,68.81,98.23,3.44
2022,1,8,27.87,13.65,1.11,74.5,98.23,3.14
2022,1,9,27.34,15.87,6.78,79.81,98.05,3.08
2022,1,10,25.94,15.24,5.23,81.5,98.15,2.21
2022,1,11,23.69,16.07,14.91,85.38,98.17,3.16
2022,1,12,24.51,14.88,2.03,79.0,98.13,2.02
2022,1,13,25.52,12.53,0.12,77.56,98.14,3.21
2022,1,14,25.11,14.92,2.39,81.88,98.11,3.41
2022,1,15,24.8,14.83,0.34,78.56,98.3,2.86
2022,1,16,25.76,12.22,0.0,72.69,98.48,2.6
2022,1,17,26.33,10.69,0.0,67.25,98.57,2.09
2022,1,18,25.48,10.9,32.47,69.25,98.39,1.7
2022,1,19,25.87,10.26,0.0,60.12,98.2,2.18
2022,1,20,27.1,12.27,0.0,60.38,97.87,1.85
2022,1,21,28.41,12.44,0.0,65.56,97.78,2.74
2022,1,22,28.03,11.63,0.02,61.88,97.63,2.75
2022,1,23,26.65,13.23,0.11,64.62,97.65,3.52
2022,1,24,24.02,9.15,0.0,49.75,97.88,2.83
2022,1,25,23.17,7.48,0.0,53.31,98.0,2.43
2022,1,26,23.77,7.48,0.0,55.19,98.12,2.69
2022,1,27,24.01,7.22,0.0,53.31,98.27,2.77
2022,1,28,24.01,5.87,0.0,50.88,98.4,2.24
2022,1,29,25.67,6.28,0.0,47.0,98.41,1.82
2022,1,30,27.73,9.64,0.0,44.5,98.11,2.13
2022,1,31,29.27,10.53,0.0,43.56,97.96,2.13
2022,2,1,30.21,11.04,0.0,44.0,97.89,1.98
2022,2,2,30.12,13.67,0.0,49.06,97.93,1.88
2022,2,3,29.15,11.29,0.01,57.38,97.65,3.55
2022,2,4,27.15,10.13,0.0,46.88,97.72,2.78
2022,2,5,27.29,7.78,0.0,43.94,98.01,2.15
2022,2,6,27.91,8.3,0.0,45.25,98.25,2.04
2022,2,7,29.03,8.84,0.0,45.62,98.21,1.78
2022,2,8,29.38,10.63,0.0,46.44,98.06,2.04
2022,2,9,29.04,15.24,1.42,60.81,97.98,2.69
2022,2,10,28.09,14.48,0.11,67.06,98.15,3.02
2022,2,11,27.68,10.9,0.0,50.0,98.27,3.09
2022,2,12,28.71,8.53,0.0,42.62,98.18,2.37
2022,2,13,29.13,8.81,0.0,47.31,97.99,2.23
2022,2,14,29.93,9.84,0.0,48.06,97.94,2.27
2022,2,15,29.96,11.4,0.0,51.31,97.89,2.34
2022,2,16,29.32,13.66,4.71,56.5,97.71,1.82
2022,2,17,30.22,15.11,0.3,58.19,97.73,2.38
2022,2,18,29.77,15.5,0.29,64.75,97.88,1.98
2022,2,19,29.69,17.44,0.2,61.81,97.99,2.12
2022,2,20,32.88,17.14,0.0,50.5,97.67,2.87
2022,2,21,33.24,12.96,0.0,31.88,97.71,2.53
2022,2,22,33.73,12.86,0.0,34.5,97.97,2.73
2022,2,23,34.59,12.74,0.0,44.56,98.15,2.9
2022,2,24,35.23,16.31,0.03,48.19,98.12,3.58
2022,2,25,34.33,16.45,0.01,35.0,98.16,1.96
2022,2,26,34.03,16.8,0.0,44.56,98.17,3.39
2022,2,27,34.57,17.55,0.0,44.38,98.16,2.97
2022,2,28,34.67,18.02,0.01,37.25,98.1,2.14
2022,3,1,34.87,18.77,0.21,33.0,98.15,1.38
2022,3,2,35.61,17.42,0.01,38.0,98.13,2.06
2022,3,3,35.29,17.98,0.05,40.69,98.1,2.99
2022,3,4,35.21,19.63,0.43,38.88,98.08,2.27
2022,3,5,35.59,20.18,0.17,35.5,97.99,1.83
2022,3,6,35.9,18.1,0.0,30.75,97.95,2.46
2022,3,7,35.54,17.49,0.0,33.12,98.01,2.49
2022,3,8,36.05,17.27,0.0,28.62,97.98,2.16
2022,3,9,36.38,18.11,0.0,27.38,97.95,2.13
2022,3,10,36.55,19.08,0.0,27.94,97.86,1.7
2022,3,11,36.87,21.83,0.0,26.62,97.83,2.53
2022,3,12,36.95,19.82,0.0,25.19,97.81,2.59
2022,3,13,37.24,18.27,0.0,19.5,97.86,2.13
2022,3,14,39.22,17.61,0.0,17.88,97.81,2.3
2022,3,15,40.31,22.1,0.0,20.38,97.56,2.35
2022,3,16,41.83,21.66,0.0,21.06,97.39,2.88
2022,3,17,42.46,21.07,0.0,18.75,97.32,3.27
2022,3,18,41.08,22.15,0.0,21.94,97.3,2.23
2022,3,19,39.73,21.96,0.0,26.5,97.27,1.88
2022,3,20,40.46,23.4,0.0,24.81,97.25,1.1
2022,3,21,41.07,23.67,0.0,17.0,97.41,2.42
2022,3,22,41.0,22.88,0.0,15.81,97.46,2.32
2022,3,23,40.68,22.44,0.0,15.19,97.46,3.22
2022,3,24,40.18,22.36,0.0,20.88,97.41,2.4
2022,3,25,41.37,24.92,0.0,22.94,97.44,3.23
2022,3,26,41.75,25.69,0.0,19.19,97.58,2.26
2022,3,27,41.44,23.26,0.0,13.88,97.69,2.26
2022,3,28,41.91,24.3,0.0,11.5,97.63,1.22
2022,3,29,43.11,22.85,0.0,12.69,97.44,3.02
2022,3,30,43.38,22.67,0.0,11.88,97.39,2.6
2022,3,31,43.73,23.75,0.0,11.12,97.43,2.27
2022,4,1,44.09,24.0,0.0,10.44,97.43,2.58
2022,4,2,43.13,23.9,0.0,12.81,97.59,2.28
2022,4,3,42.91,26.02,0.0,13.56,97.56,1.6
2022,4,4,43.23,25.83,0.0,15.88,97.57,1.48
2022,4,5,43.01,24.59,0.0,15.94,97.75,2.53
2022,4,6,43.41,23.98,0.0,18.5,97.74,2.48
2022,4,7,43.08,24.42,0.0,19.44,97.67,2.73
2022,4,8,42.54,25.8,0.0,24.19,97.55,3.43
2022,4,9,43.18,27.02,0.0,26.75,97.42,3.69
2022,4,10,43.73,28.65,0.0,24.12,97.36,3.87
2022,4,11,44.02,27.32,0.0,19.62,97.28,3.16
2022,4,12,44.41,27.44,0.0,21.5,97.23,3.45
2022,4,13,43.39,27.82,0.0,22.69,97.18,3.11
2022,4,14,41.29,29.37,0.0,19.19,97.2,2.97
2022,4,15,42.69,27.08,0.0,16.62,97.2,3.09
2022,4,16,43.4,25.95,0.0,13.0,97.13,3.26
2022,4,17,43.5,25.77,0.0,14.19,97.22,2.19
2022,4,18,44.18,26.44,0.0,14.44,97.38,1.73
2022,4,19,44.59,27.43,0.0,14.12,97.47,2.01
2022,4,20,45.13,27.88,0.0,14.19,97.29,1.84
2022,4,21,44.38,28.51,0.0,15.5,97.25,1.37
2022,4,22,41.48,29.4,0.23,26.81,97.52,2.19
2022,4,23,40.64,28.46,0.01,32.81,97.55,2.57
2022,4,24,42.51,29.43,0.02,27.5,97.39,2.77
2022,4,25,44.83,27.47,0.0,16.94,97.28,2.45
2022,4,26,43.69,27.58,0.0,12.94,97.34,2.19
2022,4,27,45.51,27.22,0.0,12.12,97.29,2.7
2022,4,28,45.77,28.67,0.0,12.44,97.32,1.73
2022,4,29,46.14,28.51,0.0,14.38,97.29,2.34
2022,4,30,46.16,29.12,0.0,13.75,97.08,3.52
2022,5,1,45.37,28.73,0.0,15.06,96.95,3.62
2022,5,2,44.06,30.63,0.0,19.62,96.97,3.22
2022,5,3,45.15,30.51,0.02,21.0,97.08,1.92
2022,5,4,43.99,31.53,0.01,22.06,97.28,3.09
2022,5,5,44.25,29.48,0.0,18.0,97.22,2.44
2022,5,6,44.15,27.75,0.0,15.62,97.15,2.46
2022,5,7,43.05,27.91,0.0,20.88,97.19,2.58
2022,5,8,44.47,29.99,0.0,18.5,97.02,2.16
2022,5,9,43.68,27.54,0.0,18.25,96.89,2.77
2022,5,10,43.33,28.12,0.0,27.81,96.86,5.38
2022,5,11,43.37,29.28,0.0,33.88,96.87,4.83
2022,5,12,43.17,30.3,0.1,34.75,96.87,3.02
2022,5,13,44.47,29.89,0.84,32.38,96.77,4.91
2022,5,14,46.17,31.33,0.0,23.62,96.8,3.98
2022,5,15,46.52,31.8,0.0,23.0,96.92,3.65
2022,5,16,43.33,32.05,0.67,32.62,97.03,3.48
2022,5,17,43.94,31.12,0.0,32.88,96.95,4.83
2022,5,18,43.83,30.51,0.0,30.69,97.01,3.02
2022,5,19,43.19,31.09,0.0,32.88,97.11,4.6
2022,5,20,44.34,30.32,0.0,36.75,97.01,4.98
2022,5,21,44.05,29.9,0.0,29.06,96.78,6.9
2022,5,22,42.95,28.77,0.03,28.12,96.62,5.94
2022,5,23,42.7,29.05,0.0,31.06,96.7,4.88
2022,5,24,42.05,30.14,2.95,27.69,97.02,2.16
2022,5,25,42.16,29.44,1.94,30.44,97.24,2.29
2022,5,26,42.06,31.32,0.48,32.38,97.12,2.87
2022,5,27,42.97,29.15,0.76,31.56,97.05,3.91
2022,5,28,43.53,28.94,0.0,28.88,96.94,5.16
2022,5,29,43.54,30.13,0.0,28.19,96.92,5.26
2022,5,30,44.48,30.44,0.02,27.88,96.88,3.59
2022,5,31,44.23,31.69,0.71,27.69,96.8,3.19
2022,6,1,46.36,31.94,0.01,19.81,96.72,4.14
2022,6,2,45.23,29.23,0.02,23.69,96.79,3.28
2022,6,3,45.08,30.9,0.0,18.44,96.75,4.12
2022,6,4,45.88,32.29,0.0,19.62,96.79,3.38
2022,6,5,45.89,32.37,0.02,19.56,96.81,2.31
2022,6,6,45.4,32.0,0.0,20.5,96.79,2.62
2022,6,7,46.15,31.44,0.0,19.12,96.8,4.12
2022,6,8,46.05,31.17,0.0,19.94,96.76,5.17
2022,6,9,44.7,32.37,0.2,28.94,96.75,5.73
2022,6,10,43.81,32.02,0.11,31.25,96.88,4.77
2022,6,11,40.03,30.05,0.58,41.69,97.05,5.0
2022,6,12,39.54,29.63,1.61,44.69,97.11,3.91
2022,6,13,40.02,28.97,0.38,46.69,97.23,4.43
2022,6,14,40.78,29.25,1.57,46.06,97.14,4.43
2022,6,15,35.93,27.69,9.52,62.56,97.14,2.86
2022,6,16,34.39,26.45,3.62,70.44,97.16,2.27
2022,6,17,33.51,26.56,6.83,72.62,97.19,3.07
2022,6,18,30.9,26.04,11.92,81.38,97.25,2.85
2022,6,19,33.79,25.76,9.11,74.12,97.17,2.8
2022,6,20,33.76,25.83,19.42,75.12,97.0,4.12
2022,6,21,32.87,25.43,15.66,76.12,96.85,2.86
2022,6,22,33.98,25.22,6.99,71.44,97.07,1.67
2022,6,23,34.81,25.34,2.04,68.88,97.21,1.45
2022,6,24,34.78,25.42,3.63,70.12,97.05,1.88
2022,6,25,33.58,25.44,4.63,72.94,96.83,2.4
2022,6,26,33.84,25.53,4.94,71.88,96.87,3.34
2022,6,27,34.49,24.6,6.99,72.38,97.07,2.75
2022,6,28,34.77,25.17,4.13,72.31,96.98,3.72
2022,6,29,33.94,25.78,4.74,72.56,96.86,3.43
2022,6,30,32.58,25.72,9.77,80.44,96.85,2.56
2022,7,1,32.38,24.79,3.41,78.56,96.89,3.75
2022,7,2,31.28,25.37,11.64,81.94,96.81,3.34
2022,7,3,31.0,25.11,17.65,84.12,96.78,3.27
2022,7,4,27.83,24.95,29.24,89.25,96.74,5.07
2022,7,5,30.07,24.58,27.02,86.44,96.6,3.12
2022,7,6,31.62,23.32,6.86,79.12,96.84,3.64
2022,7,7,30.77,24.43,25.67,85.69,96.98,2.77
2022,7,8,31.23,25.16,21.16,84.62,96.82,4.03
2022,7,9,29.32,24.48,28.22,88.06,96.66,3.52
2022,7,10,29.67,24.18,38.06,87.12,96.6,3.09
2022,7,11,30.44,25.01,59.88,90.38,96.67,4.45
2022,7,12,30.12,25.26,41.33,89.31,96.55,2.81
2022,7,13,31.46,25.2,35.37,86.12,96.25,3.35
2022,7,14,31.46,25.92,49.37,83.25,96.24,1.23
2022,7,15,28.45,24.4,24.19,90.75,96.61,4.77
2022,7,16,30.68,24.49,2.32,86.25,96.82,3.91
2022,7,17,28.24,25.18,54.48,92.94,96.81,5.22
2022,7,18,28.56,24.23,38.77,92.31,96.69,7.08
2022,7,19,28.56,22.79,5.73,89.62,97.01,5.91
2022,7,20,30.33,23.65,2.6,88.25,97.08,4.78
2022,7,21,27.43,24.83,5.69,93.62,97.07,4.62
2022,7,22,28.33,24.39,20.07,93.06,97.03,4.72
2022,7,23,27.71,24.12,16.23,93.0,96.75,6.77
2022,7,24,28.04,23.83,11.03,91.5,96.94,5.52
2022,7,25,27.88,23.73,28.14,91.56,97.23,3.58
2022,7,26,27.96,23.81,20.43,90.38,97.44,1.52
2022,7,27,30.45,23.26,3.65,85.88,97.44,1.34
2022,7,28,30.7,24.74,4.61,85.5,97.52,1.35
2022,7,29,29.33,24.89,3.8,89.25,97.48,1.86
2022,7,30,29.96,24.15,1.89,88.56,97.33,2.95
2022,7,31,30.51,23.26,0.82,85.75,97.14,2.38
2022,8,1,30.19,24.49,0.0,85.88,97.12,2.23
2022,8,2,30.84,24.26,0.06,86.12,97.06,2.22
2022,8,3,31.53,24.26,2.6,85.12,97.02,1.62
2022,8,4,30.84,25.19,4.83,88.06,96.95,2.31
2022,8,5,31.52,24.51,4.68,87.25,96.86,2.05
2022,8,6,29.78,24.81,18.08,90.62,96.71,1.29
2022,8,7,28.15,24.18,33.14,90.62,96.64,2.44
2022,8,8,29.93,24.67,75.02,89.75,96.39,2.49
2022,8,9,29.41,24.12,84.42,89.88,96.34,2.91
2022,8,10,26.93,23.33,62.47,94.06,96.2,8.55
2022,8,11,29.46,23.09,11.26,90.75,96.65,5.74
2022,8,12,29.68,23.83,4.21,89.88,96.93,4.83
2022,8,13,29.14,23.63,11.34,90.44,97.01,4.83
2022,8,14,26.89,23.79,30.98,93.38,96.98,6.02
2022,8,15,26.56,23.58,42.75,94.0,96.95,7.16
2022,8,16,28.55,22.9,51.6,91.06,97.26,5.44
